"name","OperatingSystem","lastlogondate","PasswordLastSet","ipv4address","primarygroup","Enabled","isDeleted","LockedOut"
"HKSAVM01","Windows Server 2012 Standard","4/6/2016 2:41:18 PM","4/10/2016 10:34:00 PM","10.70.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04N03","Windows Server 2012 Datacenter","4/14/2016 11:41:19 AM","3/30/2016 12:49:09 AM","10.129.12.128","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04N04","Windows Server 2012 Datacenter","4/15/2016 7:18:47 AM","4/5/2016 2:44:02 AM","10.129.12.129","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"FISAVM01","Windows Server 2008 R2 Standard","4/7/2016 8:52:40 AM","3/19/2016 12:17:08 AM","10.196.5.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNSAVM01","Windows Server 2008 R2 Enterprise","3/18/2016 3:28:51 PM","2/26/2016 4:30:19 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM07N01","Windows Server 2012 R2 Datacenter","4/10/2016 4:00:59 PM","4/7/2016 12:29:01 PM","10.38.131.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM07N02","Windows Server 2012 R2 Datacenter","4/9/2016 5:10:26 PM","4/8/2016 3:27:04 PM","10.38.131.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM07N04","Windows Server 2012 R2 Datacenter","4/9/2016 7:37:01 PM","3/24/2016 3:41:39 PM","10.38.131.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSABACKUP02","Windows Server 2008 R2 Standard","4/11/2016 1:06:02 PM","4/1/2016 5:48:11 AM","10.64.1.60","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAFILE02","Windows Server 2008 R2 Enterprise","4/12/2016 1:30:05 PM","4/3/2016 3:21:12 AM","10.64.1.170","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST02N01","Windows Server 2012 R2 Datacenter","4/6/2016 12:08:47 AM","4/3/2016 12:06:28 PM","10.39.231.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST02N02","Windows Server 2012 R2 Datacenter","4/14/2016 6:50:08 AM","4/2/2016 1:26:05 PM","10.39.231.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM08","Windows Server 2012 R2 Standard","1/27/2016 1:06:35 AM","1/10/2016 12:28:22 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES03","Windows Server 2008 R2 Standard","4/10/2016 9:55:48 PM","4/13/2016 2:19:57 PM","10.38.134.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSABACKUP01","Windows Server 2008 R2 Enterprise","4/13/2016 10:06:22 PM","3/18/2016 3:14:29 PM","10.64.1.53","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CHSAMS01","Windows Server 2008 R2 Standard","4/11/2016 3:31:56 AM","3/30/2016 4:14:33 AM","10.74.1.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CHSAFILE01","Windows Server 2008 R2 Standard","4/11/2016 6:33:29 AM","3/24/2016 11:17:26 PM","10.74.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CHSAVM01","Windows Server 2012 R2 Standard","4/10/2016 4:22:18 AM","3/29/2016 5:08:03 PM","10.74.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEXC04N01","Windows Server 2012 R2 Standard","4/11/2016 11:46:36 AM","4/1/2016 1:16:29 AM","10.38.131.21","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEXC04N03","Windows Server 2012 R2 Standard","4/11/2016 9:41:52 PM","4/3/2016 11:25:02 AM","10.38.131.23","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEXC04N02","Windows Server 2012 R2 Standard","4/14/2016 2:08:23 AM","4/5/2016 11:33:49 PM","10.39.231.22","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEXC04N04","Windows Server 2012 R2 Standard","4/12/2016 9:14:48 PM","4/3/2016 5:30:42 AM","10.39.231.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEXCMAN02","Windows Server 2012 R2 Standard","4/11/2016 7:16:07 AM","4/4/2016 9:45:08 AM","10.39.234.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMDTDEV01","Windows Server 2012 R2 Standard","4/13/2016 5:41:22 PM","4/4/2016 6:01:25 PM","10.39.234.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCCM02","Windows Server 2012 R2 Standard","4/7/2016 1:32:03 PM","4/9/2016 3:19:31 AM","10.38.134.25","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLMTEMP01","Windows Server 2008 R2 Standard","4/9/2016 4:55:35 AM","4/10/2016 10:32:52 PM","10.129.5.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM07","Windows Server 2012 R2 Datacenter","4/12/2016 9:06:38 PM","4/10/2016 1:47:51 PM","10.38.131.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACNOTES01","Windows Server 2008 R2 Standard","4/6/2016 6:09:18 PM","4/10/2016 11:30:42 PM","10.12.1.22","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES02","Windows Server 2003","4/14/2016 1:35:28 AM","4/7/2016 8:18:45 AM","10.129.1.217","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEL04","Windows Server 2003","4/14/2016 9:30:42 PM","3/25/2016 11:30:15 PM","10.129.1.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQANTARA01","Windows Server 2003","4/7/2016 5:31:41 AM","3/22/2016 11:17:35 AM","10.129.1.169","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDOC03","Windows Server® 2008 Standard","4/11/2016 9:09:48 AM","3/28/2016 7:11:46 PM","10.129.1.135","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES01","Windows Server 2003","4/5/2016 1:19:01 PM","3/26/2016 3:38:49 AM","10.129.1.213","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM03","Windows Server 2012 Datacenter","4/12/2016 1:52:13 PM","3/28/2016 1:52:07 PM","10.129.12.120","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKSMNOTES01","Windows Server 2003","4/10/2016 11:27:29 AM","4/13/2016 10:13:54 PM","10.129.1.214","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQL04N02","Windows Server 2012 Standard","4/13/2016 10:00:37 PM","4/11/2016 12:25:43 PM","10.129.12.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQL04N01","Windows Server 2012 Standard","4/5/2016 8:30:08 PM","4/9/2016 11:48:14 PM","10.129.12.71","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASQL04","Windows Server 2008 R2 Standard","4/11/2016 10:34:58 AM","4/13/2016 11:01:31 AM","10.64.1.145","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST02","Windows Server 2012 R2 Datacenter","4/9/2016 2:56:33 PM","4/7/2016 2:56:31 PM","10.39.231.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDTANCCTV01","Windows Storage Server 2012 Standard","4/8/2016 3:13:25 AM","3/25/2016 10:24:20 PM","10.18.30.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"JPSASQL01","Windows Server 2008 R2 Standard","4/7/2016 5:00:02 PM","3/20/2016 8:47:13 PM","10.72.1.3","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTANAPP01","Windows Server 2008 R2 Standard","4/11/2016 7:20:58 PM","3/16/2016 6:54:50 AM","10.14.15.33","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDOC05","Windows Server 2012 R2 Standard","4/10/2016 3:40:45 AM","3/26/2016 2:56:14 AM","10.38.134.26","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTANACCPAC01","Windows Server 2008 R2 Standard","4/8/2016 11:17:28 PM","3/23/2016 11:44:23 PM","10.14.15.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASECURITY02","Windows Server 2008 R2 Standard","4/10/2016 1:05:58 AM","4/14/2016 12:00:23 PM","10.64.8.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGGPBACKUP01","Windows Server 2012 R2 Standard","4/13/2016 2:35:21 AM","3/27/2016 8:16:25 PM","10.20.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQL02N02","Windows Server® 2008 Enterprise","4/6/2016 1:00:02 AM","3/17/2016 9:38:06 PM","10.129.1.152","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNETBACKUP03","Windows Server 2008 R2 Standard","4/12/2016 7:31:52 PM","3/16/2016 6:39:11 AM","10.129.1.240","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBACKUP05","Windows Server 2012 R2 Standard","4/11/2016 6:19:04 PM","3/22/2016 12:54:29 AM","10.129.12.160","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACVM02","Windows Server 2012 Datacenter","4/12/2016 11:29:30 AM","3/28/2016 11:28:29 AM","10.9.1.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACSURF01","Windows Server® 2008 Standard","3/8/2016 8:00:25 PM","3/5/2016 7:51:10 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM05","Windows Server 2012 R2 Datacenter","4/6/2016 3:39:17 AM","3/31/2016 3:39:21 AM","10.129.12.130","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQL02N01","Windows Server® 2008 Enterprise","4/11/2016 2:02:17 PM","4/5/2016 12:06:48 AM","10.129.1.151","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACCCTV02","Windows Server 2008 R2 Standard","4/13/2016 8:32:15 PM","3/17/2016 5:29:23 AM","10.18.30.142","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACCCTV01","Windows Storage Server 2008 R2 Standard","4/8/2016 9:17:15 AM","3/24/2016 4:49:33 PM","10.18.30.141","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASQL01","Windows Server 2008 R2 Standard","4/15/2016 2:03:38 AM","4/15/2016 7:54:24 AM","10.64.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRSAVM01","Windows Server 2012 Standard","4/10/2016 11:39:22 AM","3/27/2016 3:56:24 AM","10.25.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PROPOS","Windows 2000 Server","4/14/2016 7:10:07 AM","3/24/2016 11:53:52 AM","10.129.1.242","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04","Windows Server 2012 Datacenter","4/11/2016 9:49:23 PM","3/30/2016 9:49:28 PM","10.129.12.125","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACAPP03","Windows Server 2008 R2 Standard","4/6/2016 2:47:13 PM","3/16/2016 9:15:27 AM","10.18.42.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACFILE02","Windows Storage Server 2012 Standard","4/12/2016 7:38:37 PM","4/1/2016 11:35:54 PM","10.18.1.6","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFSW01","Windows Server 2012 R2 Standard","4/5/2016 8:01:04 PM","3/31/2016 4:15:03 PM","10.129.12.143","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04N05","Windows Server 2012 Datacenter","4/13/2016 2:55:53 PM","3/28/2016 9:21:08 PM","10.129.12.136","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDOCTST04","Windows Server 2012 R2 Standard","4/9/2016 10:08:56 PM","4/6/2016 3:04:06 AM","10.39.234.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDOCTST05","Windows Server 2012 R2 Standard","4/11/2016 8:40:11 AM","4/7/2016 1:05:04 AM","10.39.234.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTANAPP02","Windows Server 2012 R2 Standard","4/11/2016 4:35:57 AM","4/15/2016 8:53:07 AM","10.5.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST02N03","Windows Server 2012 R2 Datacenter","4/9/2016 10:08:52 PM","3/24/2016 2:29:34 PM","10.39.231.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASASCCM01","Windows Server 2012 R2 Standard","4/12/2016 8:13:41 AM","4/1/2016 11:48:22 AM","10.71.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLMTEMP02","Windows Server 2008 R2 Standard","4/14/2016 12:08:24 AM","4/3/2016 11:23:05 PM","10.129.5.22","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLMTEMP03","Windows Server 2008 R2 Standard","4/14/2016 8:16:44 AM","4/1/2016 12:14:52 AM","10.129.5.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CHSASCCM01","Windows Server 2012 R2 Standard","4/6/2016 12:36:34 AM","4/13/2016 2:17:39 AM","10.74.1.6","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTECSCCM01","Windows Server 2012 R2 Standard","4/10/2016 8:12:35 PM","4/10/2016 8:12:35 PM","10.78.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACVM06N01","Windows Server 2012 Datacenter","4/8/2016 8:27:53 AM","4/4/2016 7:17:13 PM","10.5.1.56","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACVM06N02","Windows Server 2012 Datacenter","4/7/2016 10:50:25 AM","4/1/2016 10:25:29 PM","10.5.1.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACVM06","Windows Server 2012 Datacenter","4/12/2016 5:25:20 AM","4/6/2016 5:26:30 AM","10.5.1.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM01N01","Windows Server 2012 R2 Datacenter","4/11/2016 4:01:14 PM","4/6/2016 10:10:21 AM","10.64.1.81","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM01N02","Windows Server 2012 R2 Datacenter","4/13/2016 5:11:36 AM","4/5/2016 6:49:27 PM","10.64.1.82","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM01","Windows Server 2012 R2 Datacenter","4/9/2016 6:58:21 PM","4/7/2016 2:37:21 PM","10.64.1.80","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPBODEV02","Windows Server 2012 R2 Standard","4/13/2016 5:30:55 AM","4/7/2016 10:23:15 PM","10.39.234.16","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANDC01","Windows Server 2012 R2 Standard","4/6/2016 1:05:05 PM","4/6/2016 1:08:48 PM","10.86.1.8","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANFILE01","Windows Server 2012 R2 Standard","4/13/2016 8:28:09 AM","4/8/2016 2:12:25 AM","10.86.1.17","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANAPP02","Windows Server 2008 R2 Standard","4/14/2016 10:07:58 PM","4/10/2016 1:54:35 AM","10.86.1.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQWAPX01N01","Windows Server 2012 R2 Standard","4/14/2016 3:13:03 PM","4/9/2016 7:37:02 AM","10.38.134.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQWAPX01N02","Windows Server 2012 R2 Standard","4/6/2016 2:37:35 PM","4/8/2016 11:15:44 AM","10.39.234.17","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFS02N01","Windows Server 2012 R2 Standard","4/14/2016 9:41:20 PM","4/9/2016 1:17:49 PM","10.38.134.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFS02N02","Windows Server 2012 R2 Standard","4/5/2016 6:39:14 PM","4/8/2016 2:53:25 PM","10.39.234.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACSCCM02","Windows Server 2012 R2 Standard","4/5/2016 1:58:59 PM","4/9/2016 7:08:20 AM","10.9.1.252","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACSCCM02","Windows Server 2012 R2 Standard","4/14/2016 2:06:06 PM","4/9/2016 3:05:58 PM","10.12.1.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AESASCCM01","Windows Server 2012 R2 Standard","4/6/2016 4:47:32 PM","4/10/2016 6:22:28 AM","10.50.1.7","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DESASCCM01","Windows Server 2012 R2 Standard","4/7/2016 7:20:40 PM","4/10/2016 3:22:46 AM","10.55.1.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACSCCM01","Windows Server 2012 R2 Standard","4/6/2016 10:23:53 AM","4/12/2016 10:29:17 AM","10.18.1.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HKSASCCM01","Windows Server 2012 R2 Standard","4/5/2016 11:18:14 PM","4/11/2016 8:46:35 AM","10.70.1.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRSASCCM01","Windows Server 2012 R2 Standard","4/6/2016 2:18:46 PM","4/12/2016 11:20:14 PM","10.25.1.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNSASCCM01","Windows Server 2012 R2 Standard","4/6/2016 9:09:04 AM","4/11/2016 4:02:14 AM","10.73.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACDC02","Windows Server 2012 R2 Standard","4/13/2016 12:56:02 AM","4/14/2016 8:00:55 AM","10.5.1.10","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACSCCM01","Windows Server 2012 R2 Standard","4/10/2016 3:37:37 PM","4/14/2016 8:20:06 PM","10.5.1.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPBOSBX02","Windows Server 2012 R2 Standard","4/7/2016 4:01:52 PM","3/22/2016 6:40:51 PM","10.38.134.31","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM10N01","Windows Server 2012 R2 Datacenter","4/9/2016 2:21:41 AM","3/27/2016 12:44:17 AM","10.39.231.19","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM10N02","Windows Server 2012 R2 Datacenter","4/7/2016 1:53:37 AM","3/24/2016 3:51:15 PM","10.39.231.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASCCM01","Windows Server 2012 R2 Standard","4/9/2016 1:18:39 AM","4/1/2016 3:50:25 AM","10.64.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"FISASCCM01","Windows Server 2012 R2 Standard","4/7/2016 2:16:48 PM","4/2/2016 1:13:01 AM","10.196.5.110","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACBACKUP01","Windows Server 2012 R2 Standard","4/15/2016 9:37:50 AM","4/5/2016 9:31:51 AM","10.5.1.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM05N03","Windows Server 2012 R2 Datacenter","4/6/2016 3:33:46 AM","3/20/2016 7:05:02 AM","10.129.12.147","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM05N04","Windows Server 2012 R2 Datacenter","4/13/2016 3:40:39 PM","3/20/2016 5:17:42 PM","10.129.12.148","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"THFACSCCM01","Windows Server 2012 R2 Standard","4/9/2016 3:59:35 AM","3/23/2016 5:40:23 AM","10.1.1.59","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLMTST06","Windows Server 2012 R2 Standard","4/6/2016 3:59:24 AM","3/21/2016 1:15:50 PM","10.129.1.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAADS01","Windows Server 2012 R2 Standard","4/7/2016 4:05:46 AM","3/31/2016 2:02:59 AM","10.38.134.42","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST02N04","Windows Server 2012 R2 Datacenter","4/7/2016 7:09:07 AM","3/23/2016 4:41:28 AM","10.39.231.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM10","Windows Server 2012 R2 Datacenter","4/12/2016 12:59:17 PM","4/2/2016 12:59:17 PM","10.39.231.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDHCP01N01","Windows Server 2012 R2 Standard","4/15/2016 4:17:04 AM","3/26/2016 9:39:48 AM","10.38.134.36","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDHCP01N02","Windows Server 2012 R2 Standard","4/13/2016 11:09:40 AM","3/26/2016 6:19:02 PM","10.39.234.19","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACAPP05","Windows Server 2012 R2 Standard","4/8/2016 9:38:15 PM","4/9/2016 7:56:45 AM","10.18.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"JPSASCCM01","Windows Server 2012 R2 Standard","4/7/2016 2:20:45 PM","3/24/2016 1:53:57 PM","10.72.1.7","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSASCCM01","Windows Server 2012 R2 Standard","4/11/2016 2:57:38 AM","3/21/2016 2:27:54 PM","10.77.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWSASCCM01","Windows Server 2012 R2 Standard","4/11/2016 4:19:05 AM","4/3/2016 3:59:14 AM","10.84.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGSASCCM01","Windows Server 2012 R2 Standard","4/12/2016 9:26:15 PM","4/3/2016 10:43:09 PM","10.20.1.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SESASCCM01","Windows Server 2012 R2 Standard","4/15/2016 9:31:12 AM","3/17/2016 5:44:40 AM","10.196.4.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCRDS02N01","Windows Server 2012 R2 Standard","4/13/2016 7:10:16 PM","4/14/2016 10:54:37 PM","10.38.134.43","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCRDS02N02","Windows Server 2012 R2 Standard","4/11/2016 2:29:37 AM","3/16/2016 9:42:47 PM","10.39.234.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPBOTST02","Windows Server 2012 R2 Standard","4/15/2016 7:52:49 AM","4/7/2016 10:19:15 PM","10.39.234.21","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANSCCM01","Windows Server 2012 R2 Standard","4/7/2016 3:39:22 AM","4/7/2016 8:45:52 PM","10.86.1.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLSASCCM01","Windows Server 2012 R2 Standard","4/10/2016 1:47:56 PM","4/11/2016 1:32:36 AM","10.90.1.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACAPP03","Windows Server 2012 R2 Standard","4/7/2016 10:56:01 AM","4/12/2016 12:57:59 PM","10.5.1.7","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAPP05","Windows Server 2012 R2 Standard","4/5/2016 12:06:59 PM","3/20/2016 8:38:11 PM","10.38.134.44","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPBO02N01","Windows Server 2012 R2 Standard","4/15/2016 6:15:51 AM","3/22/2016 1:41:30 PM","10.38.134.45","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPBO02N02","Windows Server 2012 R2 Standard","4/7/2016 12:30:01 AM","3/17/2016 9:43:28 PM","10.39.234.22","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQRAP01","Windows Server 2012 R2 Standard","4/8/2016 2:23:37 AM","3/29/2016 11:02:05 AM","10.38.134.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
