"name","OperatingSystem","lastlogondate","PasswordLastSet","ipv4address","primarygroup","Enabled","isDeleted","LockedOut"
"CN3642","Windows 7 Enterprise","4/15/2016 2:41:16 AM","3/24/2016 1:05:07 AM","10.5.6.70","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3495","Windows 7 Enterprise","4/7/2016 3:34:48 AM","3/28/2016 2:03:58 AM","10.14.15.137","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6067","Windows 7 Enterprise","3/31/2016 11:58:28 AM","3/9/2016 1:56:31 AM","10.1.5.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3854","Windows 7 Enterprise","4/7/2016 4:03:31 AM","4/11/2016 3:17:20 AM","10.18.20.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3553","Windows 7 Enterprise","4/11/2016 4:33:12 AM","3/21/2016 12:54:10 AM","10.5.5.110","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6163","Windows 7 Enterprise","4/7/2016 2:51:32 AM","3/28/2016 2:42:00 AM","10.1.5.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4073","Windows 7 Enterprise","4/7/2016 12:35:16 PM","3/19/2016 1:29:41 AM","10.18.20.137","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK3956","Windows 7 Enterprise","4/13/2016 2:37:05 AM","4/13/2016 9:30:42 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6137","Windows 7 Enterprise","4/4/2016 8:42:09 AM","3/23/2016 3:21:46 PM","10.1.5.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3850","Windows 7 Enterprise","4/7/2016 4:11:43 AM","4/7/2016 2:46:00 AM","10.18.20.109","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH1498","Windows 7 Enterprise","4/4/2016 2:10:30 AM","4/12/2016 3:25:10 AM","10.1.5.128","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4022","Windows 7 Enterprise","4/8/2016 4:48:46 AM","3/29/2016 4:40:15 AM","10.18.20.110","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4060","Windows 7 Enterprise","4/7/2016 2:36:27 AM","3/18/2016 1:23:32 AM","10.18.20.95","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6162","Windows 7 Enterprise","4/8/2016 1:53:31 AM","3/24/2016 12:48:16 AM","10.1.5.144","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3418","Windows 7 Enterprise","4/11/2016 1:58:30 AM","3/21/2016 12:50:34 AM","10.5.5.95","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3573","Windows 7 Enterprise","4/7/2016 3:15:20 AM","4/5/2016 2:20:07 AM","10.73.5.27","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH5781","Windows 7 Enterprise","4/7/2016 4:56:56 AM","3/24/2016 4:09:50 AM","10.1.5.32","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4154","Windows 7 Enterprise","4/7/2016 4:07:10 AM","4/7/2016 2:24:31 AM","10.18.17.58","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3323","Windows 7 Enterprise","4/8/2016 3:16:58 AM","3/18/2016 9:23:34 AM","10.14.15.166","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3431","Windows 7 Enterprise","4/7/2016 2:12:33 AM","3/16/2016 1:35:45 AM","10.73.5.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3462","Windows 7 Enterprise","4/7/2016 2:23:57 AM","4/15/2016 2:32:20 AM","10.73.5.22","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6188","Windows 7 Enterprise","3/15/2016 2:10:37 AM","3/8/2016 6:21:04 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3411","Windows 7 Enterprise","4/7/2016 9:40:14 AM","3/23/2016 10:49:03 PM","10.73.5.48","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3386","Windows 7 Enterprise","3/31/2016 4:20:10 AM","3/31/2016 4:23:10 AM","10.73.5.77","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3488","Windows 7 Enterprise","4/7/2016 2:59:24 AM","3/21/2016 1:59:43 AM","10.73.5.44","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3703","Windows 7 Enterprise","4/8/2016 3:26:36 AM","3/28/2016 3:38:05 AM","10.73.5.63","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1062","Windows 7 Enterprise","4/14/2016 3:07:06 AM","4/4/2016 2:58:04 AM","10.20.5.106","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1074","Windows 7 Enterprise","4/8/2016 3:50:35 AM","3/15/2016 2:20:54 AM","10.20.5.43","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1041","Windows 7 Enterprise","1/28/2016 1:58:07 AM","2/5/2016 8:55:53 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH5515","Windows 7 Enterprise","4/5/2016 3:08:48 AM","3/24/2016 9:57:18 PM","10.1.5.176","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH5927","Windows 7 Enterprise","4/11/2016 3:54:17 AM","3/21/2016 10:48:40 PM","10.1.5.196","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3860","Windows 7 Enterprise","4/7/2016 2:23:18 AM","3/18/2016 8:45:01 AM","10.18.22.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6236","Windows 7 Enterprise","4/5/2016 3:06:38 AM","3/15/2016 12:48:22 PM","10.1.5.65","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AU1072","Windows 7 Enterprise","4/8/2016 12:28:07 AM","4/7/2016 12:28:15 AM","10.77.5.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4049","Windows 7 Enterprise","2/12/2016 2:31:27 AM","2/12/2016 2:31:23 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3198","Windows 7 Enterprise","4/7/2016 2:11:41 AM","3/18/2016 1:01:01 AM","10.14.15.124","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TW1039","Windows 7 Enterprise","4/11/2016 3:57:10 AM","3/18/2016 7:45:25 AM","10.84.5.32","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3440","Windows 7 Enterprise","4/7/2016 2:33:16 AM","3/16/2016 1:25:15 AM","10.73.5.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HK1163","Windows 7 Enterprise","4/14/2016 9:39:06 AM","3/23/2016 6:00:26 PM","10.72.5.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3448","Windows 7 Enterprise","4/7/2016 5:22:36 AM","4/5/2016 2:56:24 AM","10.73.5.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3933","Windows 7 Enterprise","4/11/2016 10:48:18 AM","3/23/2016 5:01:46 PM","10.18.7.76","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1411","Windows 7 Enterprise N","4/10/2016 2:45:53 PM","3/16/2016 5:37:32 AM","10.12.5.111","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1520","Windows 7 Enterprise","4/7/2016 3:10:40 AM","3/11/2016 1:49:11 PM","10.12.5.121","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3688","Windows 7 Enterprise","4/9/2016 2:39:19 AM","4/8/2016 2:54:11 PM","10.18.20.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3287","Windows 7 Enterprise","4/11/2016 1:51:23 AM","3/21/2016 1:06:40 AM","10.5.5.121","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4089","Windows 7 Enterprise","4/15/2016 6:15:07 AM","4/4/2016 2:25:38 PM","10.18.21.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3388","Windows 7 Enterprise","4/7/2016 4:24:25 AM","3/19/2016 3:58:32 PM","10.15.0.114","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6086","Windows 7 Enterprise","4/7/2016 2:13:17 AM","3/28/2016 2:09:27 AM","10.1.5.148","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3490","Windows 7 Enterprise","3/4/2016 5:21:59 AM","3/4/2016 5:22:00 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWBACKOFFICE","Windows XP Professional","1/24/2016 8:53:07 PM","1/22/2016 12:01:38 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3758","Windows 7 Enterprise","4/7/2016 3:06:15 AM","4/14/2016 3:47:29 PM","10.18.20.65","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH5888","Windows 7 Enterprise","3/31/2016 10:36:10 AM","4/7/2016 2:10:12 AM","10.1.5.141","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1527","Windows 7 Enterprise N","4/7/2016 6:20:55 PM","3/28/2016 9:11:24 AM","10.12.5.16","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3840","Windows 7 Enterprise","4/11/2016 12:51:23 AM","4/5/2016 1:13:22 AM","10.18.22.28","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4191","Windows 7 Enterprise","4/11/2016 3:00:35 AM","3/22/2016 10:34:43 PM","10.18.7.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6235","Windows 7 Enterprise","4/4/2016 1:16:18 AM","3/14/2016 12:19:11 AM","10.1.5.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6097","Windows 7 Enterprise","4/11/2016 4:36:19 AM","3/14/2016 7:45:56 AM","10.1.100.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1384","Windows 7 Enterprise","4/14/2016 7:29:03 AM","4/14/2016 6:37:57 AM","10.12.6.121","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1445","Windows 7 Enterprise","4/8/2016 9:52:06 AM","4/11/2016 6:40:26 AM","10.12.5.35","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3387","Windows 7 Enterprise","4/11/2016 3:25:57 AM","3/21/2016 1:14:12 AM","10.5.5.228","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1405","Windows 7 Enterprise","4/11/2016 7:22:46 AM","3/21/2016 5:54:21 AM","10.12.5.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1522","Windows 7 Enterprise","4/14/2016 2:22:00 PM","3/19/2016 7:56:34 PM","10.12.5.90","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1446","Windows 7 Enterprise","4/11/2016 6:14:12 AM","4/6/2016 9:29:28 PM","10.12.5.120","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3796","Windows 7 Enterprise","4/7/2016 3:50:44 AM","3/19/2016 2:19:22 AM","10.14.15.159","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1434","Windows 7 Enterprise","4/8/2016 2:35:10 PM","4/7/2016 6:29:03 AM","10.12.6.37","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1447","Windows 7 Enterprise","4/8/2016 5:43:45 AM","4/11/2016 5:37:28 AM","10.12.5.128","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3285","Windows 7 Enterprise","4/12/2016 6:48:53 PM","4/8/2016 10:04:25 PM","10.18.21.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1353","Windows 7 Enterprise","4/11/2016 6:25:12 AM","4/7/2016 6:13:46 AM","10.12.5.227","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4444","Windows 7 Enterprise","4/8/2016 6:18:29 AM","3/21/2016 6:07:21 AM","10.35.5.78","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1430","Windows 7 Enterprise","4/8/2016 7:51:36 AM","4/11/2016 7:00:42 AM","10.12.5.216","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1390","Windows 7 Enterprise","4/8/2016 7:32:49 AM","4/11/2016 8:05:04 AM","10.12.5.174","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1456","Windows 7 Enterprise","4/11/2016 5:50:13 AM","4/11/2016 6:04:32 AM","10.12.5.155","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1386","Windows 7 Enterprise","4/11/2016 6:02:17 AM","4/11/2016 6:02:17 AM","10.12.5.170","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1448","Windows 7 Enterprise","4/8/2016 5:47:17 AM","4/4/2016 1:23:45 PM","10.12.5.133","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2610","Windows 7 Enterprise","4/11/2016 3:31:57 PM","3/31/2016 6:07:09 AM","10.86.5.150","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1467","Windows 7 Enterprise","4/8/2016 6:03:00 AM","4/7/2016 6:18:36 AM","10.12.5.158","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1389","Windows 7 Enterprise","4/8/2016 7:20:58 AM","3/16/2016 6:17:43 AM","10.12.6.117","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HK1125","Windows XP Professional","4/15/2016 2:49:20 AM","4/11/2016 2:56:37 AM","10.70.5.125","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1407","Windows 7 Enterprise","4/8/2016 9:29:19 AM","4/4/2016 6:42:11 AM","10.12.5.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4196","Windows 7 Enterprise","4/6/2016 4:04:12 PM","4/3/2016 5:53:06 AM","10.18.6.43","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1412","Windows 7 Enterprise","4/8/2016 9:03:46 AM","4/11/2016 7:32:37 AM","10.12.5.167","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3940","Windows 7 Enterprise","4/15/2016 3:00:19 AM","4/8/2016 5:26:24 AM","10.18.6.91","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1339","Windows 7 Enterprise","4/11/2016 6:00:40 AM","4/4/2016 7:47:18 AM","10.12.6.125","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1403","Windows 7 Enterprise","4/11/2016 7:54:29 AM","4/13/2016 12:09:30 PM","10.12.6.28","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1457","Windows 7 Enterprise","4/8/2016 10:17:48 AM","4/11/2016 6:00:41 AM","10.12.5.138","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1325","Windows 7 Professional","4/11/2016 6:16:38 AM","4/11/2016 6:16:38 AM","10.12.5.178","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3802","Windows 7 Enterprise","4/7/2016 5:51:34 AM","4/11/2016 8:58:28 AM","10.18.20.131","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1388","Windows 7 Enterprise","4/8/2016 6:49:28 AM","4/4/2016 6:10:33 AM","10.12.5.143","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1487","Windows 7 Enterprise","4/11/2016 6:11:46 AM","3/17/2016 6:13:32 AM","10.12.5.84","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2105","Windows 7 Enterprise","4/8/2016 6:56:32 AM","4/5/2016 6:51:56 AM","10.9.5.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4484","Windows 7 Enterprise","4/8/2016 6:10:29 AM","3/28/2016 7:58:43 PM","10.129.5.143","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2148","Windows 7 Enterprise","4/8/2016 1:46:25 PM","4/7/2016 8:41:39 AM","10.9.5.109","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4464","Windows 7 Enterprise","4/8/2016 9:25:43 AM","3/19/2016 4:27:15 AM","10.129.6.62","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1413","Windows 7 Enterprise","4/8/2016 7:02:45 AM","4/11/2016 6:54:25 AM","10.12.5.153","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK3340","Windows XP Professional","4/9/2016 11:11:10 PM","3/27/2016 9:49:51 PM","10.129.7.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1422","Windows 7 Enterprise","4/11/2016 6:55:36 AM","4/11/2016 7:10:17 AM","10.12.5.210","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1458","Windows 7 Enterprise","4/8/2016 7:51:45 AM","3/23/2016 8:11:14 AM","10.12.5.211","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4443","Windows 7 Enterprise","4/11/2016 6:53:13 AM","3/21/2016 8:02:25 AM","10.35.5.79","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3663","Windows 7 Enterprise","4/11/2016 2:03:56 AM","3/18/2016 1:00:58 AM","10.5.5.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4463","Windows 7 Enterprise","4/8/2016 7:07:40 AM","4/7/2016 7:51:41 AM","10.129.5.74","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1406","Windows 7 Enterprise","4/8/2016 7:22:03 AM","3/29/2016 6:32:08 AM","10.12.5.163","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2603","Windows 7 Enterprise","4/8/2016 7:57:52 AM","4/7/2016 8:01:39 AM","10.86.5.91","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1315","Windows XP Professional","4/13/2016 1:53:42 PM","3/21/2016 11:16:54 PM","10.12.44.107","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1395","Windows 7 Enterprise","4/8/2016 6:20:22 AM","4/11/2016 6:46:39 AM","10.12.5.169","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1488","Windows 7 Enterprise","4/14/2016 6:33:11 AM","3/31/2016 6:17:05 AM","10.12.5.2","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1468","Windows 7 Enterprise","4/11/2016 6:57:33 AM","4/7/2016 12:26:02 AM","10.12.5.232","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1503","Windows 7 Enterprise","4/11/2016 6:37:02 AM","4/11/2016 6:49:57 AM","10.12.6.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4025","Windows 7 Enterprise","4/8/2016 10:00:01 AM","3/18/2016 6:54:45 AM","10.35.5.76","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4498","Windows 7 Enterprise","4/7/2016 6:56:01 AM","4/15/2016 7:09:29 AM","10.35.5.97","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2517","Windows 7 Enterprise","4/14/2016 8:17:48 AM","3/30/2016 12:11:17 PM","10.86.5.161","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2483","Windows 7 Enterprise","4/11/2016 10:16:46 AM","3/31/2016 9:01:24 AM","10.90.5.113","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1423","Windows 7 Enterprise","4/8/2016 6:44:29 AM","4/14/2016 6:11:25 AM","10.12.5.154","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1398","Windows 7 Enterprise","4/10/2016 4:53:38 PM","4/10/2016 5:57:58 AM","10.12.5.152","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1494","Windows 7 Enterprise","4/14/2016 5:59:20 AM","4/13/2016 12:38:22 PM","10.12.5.87","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"uspostysons01","Windows XP Professional","3/21/2015 8:16:02 PM","3/26/2015 10:11:38 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1464","Windows 7 Enterprise","4/8/2016 7:20:14 AM","4/7/2016 8:04:50 AM","10.12.5.208","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4164","Windows 7 Enterprise","4/5/2016 2:08:27 AM","4/5/2016 2:08:27 AM","10.18.7.49","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1486","Windows 7 Enterprise","4/11/2016 7:08:49 AM","4/11/2016 7:22:38 AM","10.12.5.201","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"FI2019","Windows 7 Enterprise","4/8/2016 8:10:40 AM","4/8/2016 7:36:27 AM","10.196.5.102","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1340","Windows 7 Enterprise","4/11/2016 10:41:06 AM","4/7/2016 8:07:36 AM","10.12.5.69","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3664","Windows 7 Enterprise","4/7/2016 4:27:21 AM","4/4/2016 12:17:50 PM","10.18.21.155","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3593","Windows 7 Enterprise","4/11/2016 1:59:23 AM","3/21/2016 1:16:39 AM","10.5.5.187","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3871","Windows 7 Enterprise","4/7/2016 1:57:22 AM","4/14/2016 1:03:46 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK3446","Windows 7 Enterprise","4/8/2016 7:28:39 AM","4/4/2016 7:22:34 AM","10.129.6.21","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2065","Windows 7 Enterprise","4/11/2016 8:37:56 AM","3/21/2016 8:38:59 AM","10.9.6.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2544","Windows 7 Enterprise","4/11/2016 7:49:28 AM","4/7/2016 8:21:41 AM","10.86.5.39","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PL2297","Windows 7 Enterprise","4/5/2016 8:23:54 AM","4/6/2016 10:49:35 AM","10.90.5.187","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2128","Windows 7 Enterprise","4/11/2016 6:58:29 AM","3/23/2016 11:36:00 AM","10.9.5.183","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DE1236","Windows 7 Enterprise","3/2/2016 4:59:00 PM","2/15/2016 10:57:33 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2142","Windows 7 Enterprise","4/11/2016 6:57:10 AM","3/16/2016 5:23:12 PM","10.9.5.93","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2157","Windows 7 Enterprise","4/8/2016 9:00:49 AM","3/29/2016 8:56:32 AM","10.9.5.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2254","Windows 7 Enterprise","4/8/2016 11:23:52 AM","4/6/2016 4:01:35 PM","10.9.5.74","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1531","Windows 7 Enterprise N","4/24/2015 8:51:21 AM","11/24/2014 3:34:07 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4070","Windows 7 Enterprise","4/14/2016 2:59:18 AM","3/17/2016 1:36:53 AM","10.18.20.139","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2092","Windows 7 Enterprise","4/8/2016 9:14:41 AM","3/24/2016 2:32:15 AM","10.9.5.86","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2104","Windows 7 Enterprise","4/8/2016 6:57:02 AM","4/4/2016 6:50:17 AM","10.9.5.28","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2183","Windows 7 Enterprise","4/8/2016 9:41:21 AM","3/31/2016 8:50:18 AM","10.9.5.207","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2171","Windows 7 Enterprise","4/8/2016 9:02:23 AM","4/7/2016 8:18:36 AM","10.9.5.175","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
